order_id,customer_id,order_date,revenue,channel
1463,205,2025-07-04,10.0,Email
1464,297,2025-12-20,10.0,Paid Search
1465,310,2025-11-22,46.97,Referral
1466,506,2025-07-06,10.0,Email
1467,230,2025-08-26,49.51,
1468,158,2025-02-23,71.13,Referral
1469,656,2025-07-25,52.81,Paid Search
1470,670,2025-12-10,167.15,Referral
1471,428,2024-01-29,99.6,Email
1472,705,2025-09-21,98.03,Organic
1473,30,2023-12-13,117.33,Referral
1474,505,2025-12-28,11.67,Referral
1475,596,2025-07-29,142.35,
1476,265,2025-09-20,75.45,Email
1477,711,2025-03-11,120.23,Referral
1478,525,2025-10-03,15.69,Paid Search
1479,266,2025-10-16,10.0,Paid Search
1480,150,2025-06-04,129.07,Email
1481,710,2024-12-04,102.58,Referral
1482,168,2024-04-05,25.88,Referral
1483,370,2024-12-11,27.82,Referral
1484,50,2025-02-06,147.53,Referral
1485,543,2025-12-19,10.0,Paid Search
1486,527,2024-09-30,178.56,Organic
1487,784,2024-03-16,25.96,Organic
1488,557,2024-11-15,118.3,
1489,702,2025-10-25,60.28,Referral
1490,278,2025-10-21,116.19,Referral
1491,99,2025-05-13,47.35,Referral
1492,148,2024-12-27,70.23,Organic
1493,531,2025-08-22,82.46,
1494,798,2025-07-18,19.87,Email
1495,349,2024-12-23,124.45,Paid Search
1496,224,2023-08-28,49.21,Organic
1497,193,2025-12-28,66.28,
1498,428,2024-11-12,20.34,Paid Search
1499,120,2025-04-23,10.0,Paid Search
1500,492,2025-07-22,68.54,Referral
1501,708,2024-12-19,224.76,Organic
1502,453,2025-06-06,127.08,Referral
1503,177,2025-05-14,78.84,Paid Search
1504,763,2024-02-08,64.23,Organic
1505,132,2023-10-30,81.35,
1506,315,2024-05-31,112.83,Organic
1507,134,2025-12-01,10.0,Email
1508,708,2024-04-06,146.86,Paid Search
1509,20,2025-07-28,122.92,Email
1510,776,2025-09-07,123.09,Paid Search
1511,202,2024-11-23,106.31,Paid Search
1512,676,2025-12-08,81.18,Paid Search
1513,481,2025-11-03,120.37,Referral
1514,45,2025-06-01,115.51,Referral
1515,684,2025-09-01,58.76,
1516,127,2024-11-22,45.58,Organic
1517,190,2025-07-23,86.11,Paid Search
1518,93,2025-07-01,172.94,Referral
1519,594,2025-12-09,10.0,Referral
1520,165,2025-01-16,10.0,Organic
1521,518,2025-03-11,89.89,Paid Search
1522,102,2024-06-06,83.05,Organic
1523,733,2025-02-16,90.4,Referral
1524,176,2025-12-20,94.64,Paid Search
1525,743,2025-08-09,66.61,Organic
1526,517,2025-09-18,169.39,Email
1527,376,2025-10-30,10.0,Organic
1528,451,2025-11-03,30.29,Paid Search
1529,186,2025-11-11,73.8,
1530,435,2024-02-26,10.0,Organic
1531,418,2024-01-19,69.45,
1532,127,2025-08-16,179.69,Paid Search
1533,533,2023-10-17,81.25,Email
1534,781,2025-06-21,93.84,Referral
1535,571,2025-11-11,10.0,Paid Search
1536,85,2025-02-19,43.02,Email
1537,119,2025-03-13,57.49,Referral
1538,468,2025-10-22,60.94,Referral
1539,704,2025-08-09,156.9,Organic
1540,568,2025-08-30,113.46,Referral
1541,439,2024-05-14,13.31,
1542,488,2025-12-10,94.79,Referral
1543,184,2024-08-01,109.89,
1544,689,2025-01-02,148.41,Email
1545,449,2025-09-25,174.83,Paid Search
1546,123,2025-01-02,19.09,Email
1547,411,2025-10-24,31.35,Paid Search
1548,760,2024-12-28,10.0,Paid Search
1549,373,2024-11-05,65.96,Referral
1550,206,2024-12-19,107.98,Email
1551,126,2025-03-16,139.24,Email
1552,743,2025-11-19,75.44,Referral
1553,784,2025-12-10,60.81,
1554,775,2025-06-12,89.11,Email
1555,365,2025-08-27,29.89,Email
1556,497,2025-12-27,205.37,Referral
1557,151,2025-10-25,10.0,Paid Search
1558,126,2025-03-25,91.08,Email
1559,510,2025-07-01,201.42,Organic
1560,31,2025-06-08,80.41,Paid Search
1561,70,2024-09-21,68.6,Paid Search
1562,184,2025-08-14,58.55,Referral
1563,157,2025-04-26,69.18,
1564,779,2025-07-07,162.37,Email
1565,478,2023-12-30,10.0,Referral
1566,678,2025-08-29,172.01,Email
1567,517,2024-06-18,10.0,Referral
1568,554,2025-08-27,64.0,Paid Search
1569,441,2025-12-20,54.25,Paid Search
1570,393,2024-06-21,115.31,Referral
1571,386,2024-08-30,10.0,Email
1572,37,2023-09-08,107.73,Organic
1573,571,2025-10-10,201.46,Referral
1574,724,2023-11-06,10.0,Email
1575,442,2023-11-05,91.38,Referral
1576,733,2025-05-28,40.28,Email
1577,783,2025-02-13,105.55,Email
1578,676,2025-10-25,81.15,Email
1579,576,2025-08-08,41.51,Organic
1580,519,2024-08-27,109.27,Email
1581,270,2025-12-08,188.26,
1582,632,2025-09-26,68.55,Referral
1583,785,2025-01-14,123.19,Referral
1584,63,2023-03-29,10.0,Paid Search
1585,132,2025-01-31,22.61,Referral
1586,760,2025-07-28,108.34,Paid Search
1587,784,2025-09-11,169.05,Referral
1588,390,2025-09-11,101.34,Email
1589,354,2025-02-23,61.22,Email
1590,360,2024-12-27,79.96,Organic
1591,254,2025-10-18,10.0,Referral
1592,607,2025-11-22,116.27,Paid Search
1593,313,2024-08-23,132.94,Referral
1594,174,2025-10-02,52.87,Referral
1595,39,2025-12-29,51.8,Email
1596,582,2025-03-12,95.95,
1597,274,2025-03-04,53.8,Email
1598,603,2023-11-25,76.03,Referral
1599,387,2025-12-20,205.98,Email
1600,331,2025-12-21,65.18,Paid Search
1601,501,2024-07-17,58.5,Organic
1602,345,2024-11-29,41.15,
1603,171,2024-12-14,124.65,Referral
1604,373,2025-07-06,69.13,Organic
1605,509,2024-09-11,41.04,Organic
1606,295,2025-03-08,159.28,Paid Search
1607,305,2025-11-18,165.18,Organic
1608,640,2025-09-22,43.97,Paid Search
1609,735,2025-12-04,10.0,Referral
1610,280,2025-06-04,140.45,Email
1611,438,2024-03-15,38.92,Referral
1612,79,2025-03-26,127.44,
1613,517,2025-12-26,10.0,Referral
1614,444,2025-11-10,133.56,Referral
1615,205,2025-10-29,10.0,Email
1616,258,2025-12-20,123.85,Organic
1617,20,2025-02-27,80.86,Organic
1618,591,2025-05-23,22.76,Organic
1619,677,2025-11-25,55.58,Referral
1620,654,2025-12-08,121.18,Paid Search
1621,535,2025-06-27,86.35,Referral
1622,474,2025-07-23,115.06,Organic
1623,155,2025-11-07,198.59,
1624,446,2025-12-01,10.0,Referral
1625,66,2025-02-08,177.03,Organic
1626,423,2024-11-01,86.26,Referral
1627,662,2025-03-14,26.07,Referral
1628,704,2025-10-28,10.0,Organic
1629,416,2024-07-15,68.65,
1630,154,2024-03-24,135.3,Paid Search
1631,252,2025-06-15,72.35,Email
1632,498,2025-08-03,170.67,Email
1633,433,2025-02-22,10.0,Organic
1634,164,2025-03-14,79.27,Organic
1635,30,2024-05-03,10.0,Referral
1636,675,2025-12-31,101.82,Organic
1637,660,2024-12-13,133.21,Email
1638,21,2024-07-11,54.75,Paid Search
1639,322,2024-09-07,10.0,
1640,417,2025-11-28,91.94,Paid Search
1641,407,2025-11-14,106.2,Organic
1642,242,2024-08-27,104.26,Paid Search
1643,535,2025-12-10,154.15,Referral
1644,509,2024-09-26,15.74,Organic
1645,615,2025-06-10,120.81,Referral
1646,338,2025-12-30,151.55,Email
1647,767,2024-05-17,10.0,Email
1648,224,2023-08-17,99.18,
1649,180,2024-12-19,49.75,Referral
1650,451,2025-06-21,75.11,Referral
1651,604,2025-12-02,100.86,Email
1652,547,2025-04-01,50.77,Paid Search
1653,325,2025-07-08,39.46,Email
1654,700,2024-04-15,82.05,Referral
1655,149,2025-08-08,14.77,Email
1656,733,2025-05-17,14.85,Referral
1657,22,2024-08-10,120.76,Paid Search
1658,708,2025-10-31,11.07,
1659,260,2025-04-03,119.98,Email
1660,317,2025-02-25,107.76,Paid Search
1661,548,2024-12-09,10.0,Email
1662,398,2025-10-24,39.35,Email
1663,262,2025-10-09,151.65,Paid Search
1664,775,2023-11-23,21.13,
1665,216,2025-09-30,52.14,Email
1666,647,2025-02-07,107.72,Email
1667,35,2024-08-26,127.0,Paid Search
1668,799,2025-07-31,64.91,Email
1669,755,2025-11-08,44.15,Referral
1670,735,2025-12-25,165.34,
1671,165,2025-08-07,184.33,
1672,519,2024-09-06,138.73,Referral
1673,431,2025-12-13,85.12,Referral
1674,465,2025-12-16,31.5,Paid Search
1675,781,2025-01-14,30.17,
1676,646,2024-06-18,111.35,Organic
1677,4,2025-05-07,105.1,Organic
1678,644,2024-04-18,164.1,Referral
1679,590,2025-07-24,119.03,Paid Search
1680,162,2025-01-13,10.0,
1681,609,2025-09-09,143.12,
1682,328,2024-08-15,20.12,Email
1683,753,2023-09-22,56.96,Referral
1684,178,2025-06-03,95.01,Referral
1685,204,2024-08-26,199.74,Email
1686,377,2025-01-28,266.6,Email
1687,387,2025-12-20,116.4,Organic
1688,22,2024-07-29,69.01,Organic
1689,92,2025-01-10,112.07,Organic
1690,269,2025-07-12,133.26,Organic
1691,51,2024-06-14,60.76,Email
1692,615,2025-07-15,187.71,Organic
1693,92,2024-10-05,93.8,Organic
1694,581,2025-12-12,109.86,Paid Search
1695,736,2025-12-06,119.96,Email
1696,792,2024-09-10,105.3,Email
1697,122,2024-04-04,130.34,Organic
1698,196,2025-04-18,42.96,
1699,765,2025-12-01,46.5,
1700,134,2025-12-23,13.99,Organic
1701,615,2025-07-04,106.37,Referral
1702,745,2025-07-05,126.74,
1703,429,2025-01-12,107.47,Email
1704,150,2024-08-10,180.47,Referral
1705,269,2024-03-22,79.66,Email
1706,255,2025-08-19,120.12,Email
1707,88,2024-12-08,14.5,Email
1708,137,2025-09-15,56.77,
1709,704,2025-04-12,121.73,
1710,726,2025-01-18,130.95,Referral
1711,75,2024-08-24,62.36,Paid Search
1712,54,2025-11-19,75.7,Organic
1713,483,2025-09-30,10.0,Paid Search
1714,6,2025-07-12,58.58,
1715,310,2024-08-29,133.42,
1716,136,2025-12-31,114.51,Paid Search
1717,595,2024-11-26,110.04,Referral
1718,174,2025-12-03,82.99,Email
1719,348,2025-12-26,80.42,
1720,136,2025-12-24,40.38,
1721,728,2025-11-14,121.93,Email
1722,146,2024-11-20,105.26,Paid Search
1723,321,2024-06-06,109.52,
1724,512,2025-09-01,48.44,Referral
1725,441,2025-07-20,10.0,Referral
1726,628,2025-08-06,145.83,Referral
1727,530,2025-06-28,51.27,Email
1728,169,2025-03-31,28.23,Email
1729,783,2025-03-06,121.61,Email
1730,55,2025-07-18,56.48,Organic
1731,56,2025-07-29,143.6,
1732,37,2024-11-29,117.02,Referral
1733,168,2025-06-03,121.01,Email
1734,119,2025-11-29,10.0,Email
1735,42,2024-09-05,152.72,Referral
1736,727,2024-12-26,95.68,
1737,469,2025-08-29,57.84,Paid Search
1738,738,2023-12-20,88.6,Paid Search
1739,358,2023-09-11,10.0,Organic
1740,291,2024-03-13,104.52,Organic
1741,768,2025-12-03,18.24,
1742,577,2025-11-05,10.0,Organic
1743,598,2025-08-23,10.0,Organic
1744,427,2025-11-14,146.76,Paid Search
1745,253,2025-12-01,42.24,Paid Search
1746,337,2025-12-22,172.02,Referral
1747,698,2025-05-14,47.85,Paid Search
1748,404,2025-06-02,10.0,Paid Search
1749,332,2024-01-13,13.01,Paid Search
1750,84,2025-05-04,154.15,Email
1751,465,2025-10-09,70.65,Referral
1752,609,2025-08-25,47.1,Paid Search
1753,338,2025-06-11,89.6,
1754,333,2025-06-07,110.11,
1755,50,2025-01-30,147.04,Referral
1756,57,2025-09-01,166.91,Email
1757,95,2024-12-12,58.41,Referral
1758,183,2025-03-30,10.0,Email
1759,92,2023-10-16,55.19,Organic
1760,167,2025-08-24,95.62,Email
1761,292,2025-04-26,22.17,Organic
1762,124,2025-01-12,22.57,
1763,443,2025-08-30,100.63,Referral
1764,702,2025-04-06,77.08,Organic
1765,368,2025-08-29,81.97,Paid Search
1766,377,2025-07-16,34.49,Organic
1767,502,2025-12-26,66.18,Email
1768,488,2025-01-01,24.55,Email
1769,93,2025-12-04,133.41,Email
1770,378,2025-09-16,142.11,
1771,646,2024-05-31,10.0,Paid Search
1772,42,2024-11-17,24.23,
1773,475,2025-05-14,10.0,Organic
1774,508,2023-08-18,41.0,Referral
1775,480,2025-08-16,74.99,Paid Search
1776,490,2024-07-09,10.0,Organic
1777,131,2025-03-17,24.69,Organic
1778,536,2025-07-01,19.76,Referral
1779,583,2024-12-02,92.44,Paid Search
1780,47,2025-10-23,84.16,Paid Search
1781,523,2025-05-07,36.7,Email
1782,97,2025-06-24,90.61,Referral
1783,364,2025-07-22,47.2,Paid Search
1784,788,2025-02-13,63.7,Paid Search
1785,117,2025-10-10,180.41,Email
1786,184,2025-01-21,160.43,Email
1787,47,2025-03-17,10.0,Email
1788,722,2024-10-26,129.78,Referral
1789,602,2025-12-17,128.68,Email
1790,776,2025-11-07,11.1,Email
1791,639,2025-12-08,129.13,Referral
1792,350,2024-09-18,172.28,Organic
1793,190,2025-03-06,12.65,Referral
1794,690,2024-01-30,24.95,Email
1795,548,2024-04-29,141.06,Paid Search
1796,405,2025-01-14,96.29,Paid Search
1797,176,2025-11-24,113.09,
1798,472,2025-11-04,100.44,Email
1799,311,2025-07-30,103.44,Email
1800,310,2023-10-19,10.0,Organic
1801,139,2025-08-31,142.84,Organic
1802,115,2023-02-05,150.18,
1803,28,2025-07-19,66.24,Email
1804,665,2023-10-28,77.39,Organic
1805,447,2025-10-07,10.0,Paid Search
1806,309,2025-11-21,110.86,Email
1807,152,2025-12-06,114.32,Email
1808,23,2023-08-22,76.27,Organic
1809,157,2025-12-05,147.46,Email
1810,497,2025-12-25,59.96,Paid Search
1811,461,2025-12-26,113.88,Organic
1812,207,2025-02-11,18.82,Email
1813,53,2025-06-30,78.59,
1814,106,2025-06-27,69.54,Email
1815,508,2024-10-15,93.52,Paid Search
1816,500,2025-04-06,57.83,Email
1817,526,2025-12-08,72.11,Email
1818,238,2025-02-10,129.56,Paid Search
1819,433,2025-11-26,53.79,Referral
1820,567,2024-08-13,10.0,
1821,664,2024-07-01,184.98,
1822,120,2025-10-26,162.89,Referral
1823,460,2025-12-08,10.0,Email
1824,22,2024-12-18,121.38,Referral
1825,744,2024-03-07,49.82,Email
1826,353,2025-06-30,95.81,
1827,520,2023-11-24,97.65,
1828,617,2025-10-09,65.94,Organic
1829,301,2025-07-24,32.97,
1830,690,2025-08-12,38.57,Referral
1831,484,2025-01-19,25.03,Organic
1832,290,2025-02-26,30.09,Paid Search
1833,684,2025-10-31,75.97,Organic
1834,178,2025-01-23,37.05,Organic
1835,621,2025-05-12,120.92,Paid Search
1836,426,2025-07-02,169.23,Referral
1837,241,2025-10-15,45.2,Paid Search
1838,19,2025-03-07,94.36,Referral
1839,366,2025-07-15,109.98,
1840,179,2025-10-21,108.32,
1841,66,2024-04-10,84.56,Email
1842,117,2025-06-06,124.56,
1843,124,2025-10-09,108.93,Organic
1844,499,2024-01-13,10.0,Referral
1845,364,2025-11-30,132.15,Paid Search
1846,789,2025-08-02,133.24,Referral
1847,155,2025-09-10,34.2,Paid Search
1848,724,2023-07-12,82.28,
1849,469,2025-02-14,121.0,Paid Search
1850,626,2025-10-11,67.44,Paid Search
1851,576,2023-04-29,144.38,Paid Search
1852,172,2025-12-16,221.83,Paid Search
1853,211,2025-08-28,32.84,Organic
1854,746,2025-03-09,10.0,
1855,781,2025-09-04,98.23,Email
1856,751,2025-04-26,123.29,Organic
1857,663,2025-11-12,66.15,Referral
1858,142,2024-08-28,167.2,Organic
1859,450,2024-09-29,10.0,Paid Search
1860,252,2025-11-30,121.58,Referral
1861,294,2025-10-04,43.65,Organic
1862,88,2025-04-18,183.16,Referral
1863,733,2025-12-01,199.55,Email
1864,370,2025-07-14,34.0,Organic
1865,156,2025-11-13,47.03,Email
1866,234,2023-08-05,131.58,Email
1867,424,2025-10-03,56.77,Email
1868,529,2025-10-30,77.28,Referral
1869,31,2025-09-04,81.52,
1870,789,2024-10-26,10.0,Paid Search
1871,87,2024-10-26,79.17,Referral
1872,412,2025-12-19,38.62,Email
1873,63,2025-04-15,50.41,Paid Search
1874,677,2025-09-05,166.62,Paid Search
1875,647,2025-09-03,10.0,Referral
1876,430,2024-12-13,128.79,Referral
1877,739,2025-07-24,63.26,Referral
1878,353,2024-04-16,63.21,Referral
1879,541,2025-08-22,127.42,Organic
1880,718,2025-10-18,100.4,Email
1881,660,2025-03-07,114.24,Email
1882,715,2025-04-30,138.09,Email
1883,795,2024-01-28,60.12,Referral
1884,87,2023-12-22,43.27,
1885,400,2025-12-10,14.89,Organic
1886,533,2024-12-04,30.48,Referral
1887,219,2024-07-09,256.95,Referral
1888,534,2025-07-09,154.68,
1889,24,2024-10-22,10.0,Referral
1890,248,2025-12-24,10.0,Referral
1891,744,2024-10-29,108.91,Paid Search
1892,750,2024-04-10,112.84,Referral
1893,266,2025-12-15,112.93,Referral
1894,127,2024-06-13,64.7,Paid Search
1895,460,2025-08-28,72.47,Paid Search
1896,465,2024-12-17,99.67,Organic
1897,764,2025-12-06,85.15,Organic
1898,359,2025-01-16,10.0,Referral
1899,683,2025-09-25,66.21,Organic
1900,732,2024-04-21,28.92,Organic
1901,108,2025-06-25,90.51,Organic
1902,798,2025-03-13,259.12,Email
1903,101,2025-01-25,102.05,
1904,422,2024-11-05,61.19,Paid Search
1905,64,2025-07-08,135.31,
1906,488,2024-12-04,108.96,Email
1907,80,2024-08-05,105.21,Email
1908,603,2025-05-28,116.41,Email
1909,271,2024-12-13,203.39,Email
1910,652,2025-12-31,12.15,Email
1911,706,2025-11-10,108.42,
1912,167,2025-04-21,24.42,Organic
1913,497,2025-12-24,113.33,Organic
1914,722,2023-10-24,24.88,Organic
1915,467,2025-05-19,54.96,Paid Search
1916,765,2025-10-19,62.29,Referral
1917,122,2025-04-16,138.55,Paid Search
1918,124,2025-03-26,135.11,Referral
1919,42,2024-11-27,10.0,Organic
1920,121,2025-03-17,83.3,
1921,384,2024-09-04,37.43,
1922,498,2024-02-05,10.0,Organic
1923,146,2025-10-23,66.98,Email
1924,50,2025-02-22,61.49,
1925,221,2024-11-15,225.6,Email
1926,3,2023-10-31,105.98,
1927,70,2025-10-07,10.0,Paid Search
1928,428,2024-12-03,46.11,Referral
1929,580,2024-11-13,141.28,Referral
1930,387,2025-12-07,205.31,Organic
1931,781,2025-02-27,10.0,Email
1932,780,2025-08-03,10.0,
1933,153,2025-10-03,192.26,Referral
1934,92,2025-12-22,103.38,Email
1935,397,2024-09-15,27.9,Email
1936,348,2025-10-01,112.08,
1937,687,2025-11-07,10.0,Referral
1938,662,2025-02-05,80.2,Organic
1939,725,2023-11-07,99.67,Referral
1940,575,2025-04-23,135.46,Paid Search
1941,660,2025-09-04,19.17,Paid Search
1942,198,2025-07-24,85.14,Paid Search
1943,584,2025-11-26,24.47,Organic
1944,769,2025-12-03,95.32,Paid Search
1945,124,2025-09-08,26.28,
1946,20,2024-03-03,55.51,Organic
1947,252,2025-10-30,20.25,Paid Search
1948,547,2024-12-11,119.07,Email
1949,604,2025-12-02,131.51,Email
1950,24,2025-03-31,65.92,Email
1951,185,2025-03-26,82.29,Paid Search
1952,541,2025-03-25,10.0,Email
1953,264,2025-01-09,62.02,Paid Search
1954,102,2025-11-28,76.99,Organic
1955,293,2025-06-05,237.25,Organic
1956,262,2025-08-15,13.28,
1957,315,2025-03-16,167.85,Organic
1958,61,2025-06-22,139.81,Organic
1959,28,2025-11-25,96.84,Paid Search
1960,306,2024-09-29,185.52,Paid Search
1961,328,2023-10-03,102.33,Email
1962,332,2024-08-14,103.35,Email
1963,124,2024-05-05,76.81,Organic
1964,246,2025-09-09,153.41,Organic
1965,505,2025-12-31,145.79,
1966,276,2024-08-05,42.46,Referral
1967,476,2025-06-18,10.0,
1968,496,2023-06-30,67.82,Email
1969,649,2024-04-24,32.0,Paid Search
1970,276,2025-12-23,76.19,Paid Search
1971,253,2025-12-09,154.25,
1972,312,2025-10-22,52.56,Email
1973,457,2025-09-06,77.43,
1974,146,2025-03-16,83.48,Organic
1975,252,2025-10-09,130.91,Email
1976,43,2023-05-23,10.0,Email
1977,636,2024-01-28,43.6,Organic
1978,1,2023-10-17,92.68,Email
1979,280,2025-10-18,152.0,Referral
1980,697,2025-03-09,50.49,Referral
1981,648,2024-12-29,10.0,
1982,47,2025-04-26,117.18,Paid Search
1983,308,2024-01-04,41.88,Email
1984,716,2024-02-08,10.0,Organic
1985,743,2025-12-04,42.54,Referral
1986,443,2024-12-04,68.93,Referral
1987,699,2024-10-27,43.72,Referral
1988,771,2025-09-17,10.0,
1989,252,2025-06-27,133.82,Referral
1990,216,2025-12-15,156.49,Referral
1991,17,2025-04-26,119.09,Paid Search
1992,624,2025-11-17,11.74,Paid Search
1993,10,2025-10-30,67.91,
1994,424,2025-11-10,79.61,
1995,781,2025-07-08,115.93,Paid Search
1996,665,2025-03-29,120.1,Paid Search
1997,552,2025-05-14,35.95,Email
1998,689,2025-01-12,84.92,Referral
1999,386,2025-09-28,107.44,Referral
2000,397,2024-07-20,167.35,Paid Search
2001,128,2025-02-13,122.27,
2002,198,2025-04-26,127.34,Paid Search
2003,227,2024-01-14,85.03,Referral
2004,697,2025-12-11,164.63,Referral
2005,197,2024-05-04,104.59,Referral
2006,736,2025-07-03,28.33,Organic
2007,506,2024-12-17,164.2,Paid Search
2008,288,2025-08-31,121.87,Organic
2009,8,2024-06-10,53.42,Email
2010,114,2024-11-04,51.23,Email
2011,175,2025-10-20,97.79,Organic
2012,676,2024-12-27,107.79,Paid Search
2013,603,2024-03-13,91.84,Paid Search
2014,131,2025-02-03,98.68,
2015,536,2025-12-03,182.0,Referral
2016,197,2025-12-27,144.29,Paid Search
2017,710,2025-04-03,91.44,
2018,3,2024-09-07,136.48,Paid Search
2019,331,2025-12-16,18.05,Email
2020,281,2024-11-11,103.88,Email
2021,508,2025-03-09,188.56,Paid Search
2022,739,2024-02-09,66.92,
2023,285,2025-10-22,29.14,Email
2024,324,2023-12-29,40.87,
2025,200,2025-02-08,14.62,Paid Search
2026,586,2025-04-22,32.91,Organic
2027,707,2025-07-19,57.77,Paid Search
2028,256,2024-08-10,10.0,Organic
2029,338,2025-08-18,80.94,
2030,642,2025-12-31,134.14,Paid Search
2031,29,2025-02-13,25.53,Email
2032,25,2025-08-05,171.16,Referral
2033,257,2025-01-01,110.65,Paid Search
2034,485,2024-01-31,141.83,Referral
2035,56,2025-12-28,40.53,
2036,533,2025-08-21,131.27,Organic
2037,75,2025-08-11,14.48,Paid Search
2038,641,2024-07-29,133.41,Paid Search
2039,88,2025-01-03,90.31,
2040,387,2025-11-17,113.2,
2041,131,2024-07-16,10.0,Email
2042,57,2025-10-30,26.3,
2043,68,2025-08-15,115.83,Paid Search
2044,573,2025-09-07,23.1,Referral
2045,391,2025-08-31,107.79,Paid Search
2046,633,2025-12-27,10.0,Email
2047,239,2025-09-17,130.89,Paid Search
2048,465,2025-02-01,10.0,Email
2049,439,2025-07-30,113.14,Paid Search
2050,348,2025-10-29,117.54,Paid Search
2051,465,2025-06-17,38.19,
2052,602,2025-11-13,114.92,Paid Search
2053,106,2024-04-23,95.63,Paid Search
2054,608,2025-07-15,47.67,Organic
2055,587,2023-11-03,19.49,Referral
2056,364,2025-09-02,10.0,Email
2057,743,2025-12-20,100.98,Email
2058,191,2025-04-08,10.0,Organic
2059,46,2024-04-17,85.72,Organic
2060,320,2025-10-19,64.19,Email
2061,526,2025-12-12,120.75,Referral
2062,319,2025-10-14,61.88,Organic
2063,151,2025-11-02,60.23,Referral
2064,618,2024-09-15,123.91,Referral
2065,378,2025-08-02,100.1,Organic
2066,59,2025-03-26,98.97,Paid Search
2067,433,2025-07-30,108.16,Organic
2068,206,2025-02-03,10.0,Organic
2069,71,2024-04-11,125.41,Organic
2070,684,2025-10-30,116.75,Email
2071,615,2025-11-03,19.0,Referral
2072,593,2025-11-04,65.36,Referral
2073,429,2025-06-13,77.64,Organic
2074,108,2025-11-02,71.93,Paid Search
2075,508,2024-05-22,100.03,Paid Search
2076,655,2025-05-23,165.88,Organic
2077,478,2025-03-06,144.91,Organic
2078,245,2025-03-18,10.0,
2079,758,2025-10-30,117.32,Organic
2080,410,2023-12-28,159.74,Paid Search
2081,372,2024-01-05,103.21,Paid Search
2082,367,2024-09-02,145.46,Paid Search
2083,146,2024-12-21,200.74,
2084,200,2025-07-10,141.42,
2085,45,2025-05-23,94.96,
2086,203,2025-04-22,142.71,Organic
2087,225,2025-02-19,88.69,Organic
2088,348,2025-12-18,81.43,Organic
2089,183,2025-03-08,58.92,Paid Search
2090,181,2025-06-29,173.8,Paid Search
2091,22,2024-11-23,30.89,Email
2092,671,2025-11-09,171.94,
2093,347,2025-02-21,109.99,Referral
2094,468,2025-07-22,10.0,
2095,382,2025-04-12,102.06,Organic
2096,540,2025-07-13,10.0,Email
2097,729,2025-05-22,117.53,Paid Search
2098,148,2025-02-25,133.11,Organic
2099,197,2025-07-31,44.46,Email
2100,712,2025-11-28,87.41,Referral
2101,614,2025-03-18,197.25,Organic
2102,48,2025-12-17,49.66,Organic
2103,549,2024-10-12,16.47,Organic
2104,336,2025-03-02,168.9,Paid Search
2105,645,2025-09-30,197.76,Referral
2106,130,2025-07-07,80.22,Email
2107,215,2025-11-30,140.69,Paid Search
2108,482,2025-11-16,160.49,Paid Search
2109,172,2025-10-15,35.45,Email
2110,770,2025-12-10,50.88,
2111,511,2025-05-08,153.85,Email
2112,184,2025-06-13,181.1,Referral
2113,539,2025-11-24,113.77,Email
2114,733,2025-07-21,27.21,Email
2115,275,2025-06-07,199.22,Email
2116,654,2025-08-28,48.14,Organic
2117,225,2024-12-20,59.89,Email
2118,241,2025-11-08,100.54,Organic
2119,314,2025-08-27,173.25,Email
2120,586,2025-06-29,131.24,Referral
2121,261,2025-11-07,104.89,Paid Search
2122,138,2025-07-23,107.8,Referral
2123,456,2025-06-19,82.61,Referral
2124,236,2025-04-28,113.49,Email
2125,525,2025-08-07,10.0,Referral
2126,437,2025-01-15,62.2,Email
2127,443,2025-03-16,94.48,Referral
2128,510,2025-07-23,10.94,Referral
2129,392,2023-06-26,103.18,Organic
2130,453,2024-05-30,67.73,
2131,661,2025-10-06,185.33,Referral
2132,85,2025-02-02,174.38,Paid Search
2133,284,2025-12-14,52.05,Organic
2134,101,2025-01-10,70.95,Paid Search
2135,369,2023-06-01,75.56,Organic
2136,342,2024-01-31,52.9,Referral
2137,257,2025-02-26,91.7,Referral
2138,196,2024-12-08,34.5,Referral
2139,9,2024-09-16,12.16,Referral
2140,355,2025-10-29,117.36,Email
2141,416,2025-06-29,117.77,Paid Search
2142,484,2025-01-06,31.74,Email
2143,234,2023-11-04,133.72,
2144,486,2025-08-28,42.11,Email
2145,740,2025-02-01,95.19,Referral
2146,88,2025-05-12,129.22,Organic
2147,440,2025-07-02,77.98,Organic
2148,450,2024-11-03,107.28,Paid Search
2149,384,2024-03-20,49.01,Organic
2150,313,2024-05-07,68.21,Email
2151,675,2025-12-25,67.65,Referral
2152,231,2025-05-21,35.21,Email
2153,703,2025-10-19,69.39,Referral
2154,334,2025-12-15,10.0,Paid Search
2155,582,2025-12-14,50.53,Paid Search
2156,143,2023-11-19,62.91,Referral
2157,582,2025-07-07,64.63,
2158,391,2025-02-10,65.51,Email
2159,66,2024-10-29,76.29,Email
2160,193,2025-11-06,108.77,Paid Search
2161,337,2025-12-31,132.47,Email
2162,655,2025-07-03,41.01,
2163,176,2025-07-06,10.0,Organic
2164,33,2025-10-20,17.48,Paid Search
2165,192,2025-02-17,50.77,
2166,396,2024-01-10,58.88,Organic
2167,239,2024-02-08,33.8,Paid Search
2168,466,2023-08-10,10.0,Referral
2169,531,2025-04-05,52.63,Organic
